chr	start	end	mcf7.shank2.ctrl	mcf7.shank2.e2	t47d.shank2.ctrl	t47d.shank2.e2	mcf7.rara.ctrl	mcf7.rara.e2	t47d.rara.ctrl	t47d.rara.e2	inclusion	msr	tsr	mrr	trr	average
4	60000001	60250000	2	1	1	0	0	0	0	1	yes	-0.584962500721156	-1	0	1	-0.146240625180289
4	60250001	60500000	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
4	60500001	60750000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
4	60750001	6.1e+07	0	1	0	1	0	0	2	0	yes	1	1	0	-1.58496250072116	0.103759374819711
4	61000001	61250000	0	0	0	0	0	0	0	3	yes	0	0	0	2	0.5
4	61250001	61500000	0	1	0	1	1	0	0	0	yes	1	1	-1	0	0.25
4	61500001	61750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	61750001	6.2e+07	3	1	0	1	0	1	1	0	yes	-1	1	1	-1	0
4	62000001	62250000	2	4	0	2	0	2	1	0	yes	0.736965594166206	1.58496250072116	1.58496250072116	-1	0.72672264890213
4	62250001	62500000	2	1	0	0	2	0	0	0	yes	-0.584962500721156	0	-1.58496250072116	0	-0.542481250360578
4	62500001	62750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	62750001	6.3e+07	0	2	0	2	0	0	0	0	yes	1.58496250072116	1.58496250072116	0	0	0.792481250360578
4	63000001	63250000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	63250001	63500000	0	2	0	0	0	0	0	2	yes	1.58496250072116	0	0	1.58496250072116	0.792481250360578
4	63500001	63750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	63750001	6.4e+07	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	64000001	64250000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	64250001	64500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	64500001	64750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	64750001	6.5e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	65000001	65250000	1	0	0	0	0	1	1	0	yes	-1	0	1	-1	-0.25
4	65250001	65500000	0	2	1	0	0	1	0	0	yes	1.58496250072116	-1	1	0	0.396240625180289
4	65500001	65750000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
4	65750001	6.6e+07	0	1	0	0	0	0	0	1	yes	1	0	0	1	0.5
4	66000001	66250000	0	2	0	0	0	0	1	0	yes	1.58496250072116	0	0	-1	0.146240625180289
4	66250001	66500000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
4	66500001	66750000	0	0	0	0	1	1	0	0	yes	0	0	0	0	0
4	66750001	6.7e+07	0	2	1	0	0	0	0	1	yes	1.58496250072116	-1	0	1	0.396240625180289
4	67000001	67250000	0	0	0	0	2	1	0	0	yes	0	0	-0.584962500721156	0	-0.146240625180289
4	67250001	67500000	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
4	67500001	67750000	0	0	0	1	0	0	1	1	yes	0	1	0	0	0.25
4	67750001	6.8e+07	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
4	68000001	68250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
4	68250001	68500000	1	1	0	1	1	0	0	0	yes	0	1	-1	0	0
4	68500001	68750000	0	2	0	2	0	0	0	1	yes	1.58496250072116	1.58496250072116	0	1	1.04248125036058
4	68750001	6.9e+07	2	1	0	1	1	0	2	0	yes	-0.584962500721156	1	-1	-1.58496250072116	-0.542481250360578
4	69000001	69250000	2	0	0	1	1	0	0	0	yes	-1.58496250072116	1	-1	0	-0.396240625180289
4	69250001	69500000	2	0	0	0	0	0	0	0	yes	-1.58496250072116	0	0	0	-0.396240625180289
4	69500001	69750000	0	0	0	1	0	0	1	0	yes	0	1	0	-1	0
4	69750001	7e+07	0	1	0	0	0	0	1	0	yes	1	0	0	-1	0
4	70000001	70250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	70250001	70500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	70500001	70750000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
4	70750001	7.1e+07	0	1	0	2	0	0	0	0	yes	1	1.58496250072116	0	0	0.646240625180289
4	71000001	71250000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
4	71250001	71500000	0	2	0	0	0	0	1	0	yes	1.58496250072116	0	0	-1	0.146240625180289
4	71500001	71750000	0	2	2	2	1	1	1	2	yes	1.58496250072116	0	0	0.584962500721156	0.542481250360578
4	71750001	7.2e+07	1	4	0	1	0	0	0	0	yes	1.32192809488736	1	0	0	0.580482023721841
4	72000001	72250000	0	1	0	0	0	2	3	0	yes	1	0	1.58496250072116	-2	0.146240625180289
4	72250001	72500000	0	1	1	1	0	1	0	1	yes	1	0	1	1	0.75
4	72500001	72750000	0	3	0	1	0	0	1	0	yes	2	1	0	-1	0.5
4	72750001	7.3e+07	0	1	0	1	0	1	1	1	yes	1	1	1	0	0.75
4	73000001	73250000	2	1	1	0	0	1	1	2	yes	-0.584962500721156	-1	1	0.584962500721156	-5.55111512312578e-17
4	73250001	73500000	0	3	1	0	0	0	0	1	yes	2	-1	0	1	0.5
4	73500001	73750000	1	0	0	0	1	2	0	0	yes	-1	0	0.584962500721156	0	-0.103759374819711
4	73750001	7.4e+07	1	1	1	3	1	0	2	3	yes	0	1	-1	0.415037499278844	0.103759374819711
4	74000001	74250000	2	2	0	0	1	3	0	1	yes	0	0	1	1	0.5
4	74250001	74500000	1	0	0	1	0	0	0	1	yes	-1	1	0	1	0.25
4	74500001	74750000	2	0	1	0	1	1	0	1	yes	-1.58496250072116	-1	0	1	-0.396240625180289
4	74750001	7.5e+07	0	0	0	1	0	0	1	0	yes	0	1	0	-1	0
4	75000001	75250000	0	2	1	0	1	1	0	1	yes	1.58496250072116	-1	0	1	0.396240625180289
4	75250001	75500000	1	1	0	2	1	0	0	1	yes	0	1.58496250072116	-1	1	0.396240625180289
4	75500001	75750000	0	0	1	1	0	1	1	0	yes	0	0	1	-1	0
4	75750001	7.6e+07	2	0	4	3	0	0	2	1	yes	-1.58496250072116	-0.321928094887362	0	-0.584962500721156	-0.622963274082419
4	76000001	76250000	1	1	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	76250001	76500000	0	3	0	1	3	1	0	2	yes	2	1	-1	1.58496250072116	0.896240625180289
4	76500001	76750000	1	2	1	3	2	1	1	1	yes	0.584962500721156	1	-0.584962500721156	0	0.25
4	76750001	7.7e+07	0	1	1	0	1	0	0	1	yes	1	-1	-1	1	0
4	77000001	77250000	4	2	1	1	2	1	1	0	yes	-0.736965594166206	0	-0.584962500721156	-1	-0.580482023721841
4	77250001	77500000	0	2	1	1	0	3	0	1	yes	1.58496250072116	0	2	1	1.14624062518029
4	77500001	77750000	2	2	2	0	4	0	0	2	yes	0	-1.58496250072116	-2.32192809488736	1.58496250072116	-0.580482023721841
4	77750001	7.8e+07	3	2	3	5	1	0	1	1	yes	-0.415037499278844	0.584962500721156	-1	0	-0.207518749639422
4	78000001	78250000	3	1	2	2	4	1	1	0	yes	-1	0	-1.32192809488736	-1	-0.83048202372184
4	78250001	78500000	1	0	0	2	0	0	0	1	yes	-1	1.58496250072116	0	1	0.396240625180289
4	78500001	78750000	0	1	2	0	0	1	0	0	yes	1	-1.58496250072116	1	0	0.103759374819711
4	78750001	7.9e+07	0	0	1	0	1	0	0	2	yes	0	-1	-1	1.58496250072116	-0.103759374819711
4	79000001	79250000	1	1	3	3	0	1	2	2	yes	0	0	1	0	0.25
4	79250001	79500000	2	2	0	1	0	1	0	2	yes	0	1	1	1.58496250072116	0.896240625180289
4	79500001	79750000	3	1	2	0	1	0	0	0	yes	-1	-1.58496250072116	-1	0	-0.896240625180289
4	79750001	8e+07	1	0	0	0	0	0	0	2	yes	-1	0	0	1.58496250072116	0.146240625180289
4	80000001	80250000	0	0	0	1	0	1	0	0	yes	0	1	1	0	0.5
4	80250001	80500000	1	0	1	0	0	2	1	0	yes	-1	-1	1.58496250072116	-1	-0.353759374819711
4	80500001	80750000	0	1	0	1	2	0	0	1	yes	1	1	-1.58496250072116	1	0.353759374819711
4	80750001	8.1e+07	0	2	2	1	0	0	0	0	yes	1.58496250072116	-0.584962500721156	0	0	0.25
4	81000001	81250000	1	2	1	0	2	1	0	0	yes	0.584962500721156	-1	-0.584962500721156	0	-0.25
4	81250001	81500000	2	0	1	1	0	0	0	0	yes	-1.58496250072116	0	0	0	-0.396240625180289
4	81500001	81750000	2	0	1	0	0	0	0	0	yes	-1.58496250072116	-1	0	0	-0.646240625180289
4	81750001	8.2e+07	0	0	1	1	0	1	2	0	yes	0	0	1	-1.58496250072116	-0.146240625180289
4	82000001	82250000	0	0	2	0	1	1	0	1	yes	0	-1.58496250072116	0	1	-0.146240625180289
4	82250001	82500000	2	1	0	0	0	1	2	2	yes	-0.584962500721156	0	1	0	0.103759374819711
4	82500001	82750000	1	7	0	1	2	0	0	1	yes	2	1	-1.58496250072116	1	0.603759374819711
4	82750001	8.3e+07	1	2	0	0	0	0	1	3	yes	0.584962500721156	0	0	1	0.396240625180289
4	83000001	83250000	1	1	0	1	0	0	0	0	yes	0	1	0	0	0.25
4	83250001	83500000	3	6	9	3	0	5	4	6	yes	0.807354922057604	-1.32192809488736	2.58496250072116	0.485426827170242	0.63895403876541
4	83500001	83750000	3	1	1	2	0	2	1	1	yes	-1	0.584962500721156	1.58496250072116	0	0.292481250360578
4	83750001	8.4e+07	2	0	0	0	0	0	1	0	yes	-1.58496250072116	0	0	-1	-0.646240625180289
4	84000001	84250000	2	0	0	2	0	1	0	1	yes	-1.58496250072116	1.58496250072116	1	1	0.5
4	84250001	84500000	0	2	0	1	0	0	0	0	yes	1.58496250072116	1	0	0	0.646240625180289
4	84500001	84750000	0	1	0	4	1	0	1	1	yes	1	2.32192809488736	-1	0	0.580482023721841
4	84750001	8.5e+07	1	1	0	3	0	1	0	0	yes	0	2	1	0	0.75
4	85000001	85250000	0	3	0	0	1	1	0	0	yes	2	0	0	0	0.5
4	85250001	85500000	1	1	0	1	0	1	0	3	yes	0	1	1	2	1
4	85500001	85750000	1	1	1	1	0	1	2	0	yes	0	0	1	-1.58496250072116	-0.146240625180289
4	85750001	8.6e+07	2	0	0	1	1	0	0	0	yes	-1.58496250072116	1	-1	0	-0.396240625180289
4	86000001	86250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	86250001	86500000	1	3	1	1	0	2	0	2	yes	1	0	1.58496250072116	1.58496250072116	1.04248125036058
4	86500001	86750000	1	2	1	1	0	0	1	0	yes	0.584962500721156	0	0	-1	-0.103759374819711
4	86750001	8.7e+07	1	2	1	0	0	0	0	0	yes	0.584962500721156	-1	0	0	-0.103759374819711
4	87000001	87250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	87250001	87500000	0	1	0	2	1	0	0	1	yes	1	1.58496250072116	-1	1	0.646240625180289
4	87500001	87750000	0	1	1	0	1	0	1	1	yes	1	-1	-1	0	-0.25
4	87750001	8.8e+07	3	3	0	2	1	0	0	1	yes	0	1.58496250072116	-1	1	0.396240625180289
4	88000001	88250000	1	0	1	0	0	1	1	1	yes	-1	-1	1	0	-0.25
4	88250001	88500000	4	1	0	0	0	1	0	1	yes	-1.32192809488736	0	1	1	0.169517976278159
4	88500001	88750000	1	2	0	0	2	0	0	0	yes	0.584962500721156	0	-1.58496250072116	0	-0.25
4	88750001	8.9e+07	0	0	1	1	1	1	0	1	yes	0	0	0	1	0.25
4	89000001	89250000	1	2	0	1	1	2	0	1	yes	0.584962500721156	1	0.584962500721156	1	0.792481250360578
4	89250001	89500000	1	0	1	0	1	1	2	2	yes	-1	-1	0	0	-0.5
4	89500001	89750000	1	1	2	2	0	1	1	2	yes	0	0	1	0.584962500721156	0.396240625180289
4	89750001	9e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	90000001	90250000	0	0	0	1	0	0	1	1	yes	0	1	0	0	0.25
4	90250001	90500000	0	1	1	0	1	0	0	1	yes	1	-1	-1	1	0
4	90500001	90750000	0	0	1	0	2	2	1	1	yes	0	-1	0	0	-0.25
4	90750001	9.1e+07	3	3	2	1	0	2	0	0	yes	0	-0.584962500721156	1.58496250072116	0	0.25
4	91000001	91250000	1	3	1	0	2	1	1	0	yes	1	-1	-0.584962500721156	-1	-0.396240625180289
4	91250001	91500000	2	0	0	3	3	1	0	0	yes	-1.58496250072116	2	-1	0	-0.146240625180289
4	91500001	91750000	0	1	1	2	1	1	0	0	yes	1	0.584962500721156	0	0	0.396240625180289
4	91750001	9.2e+07	1	0	0	2	1	2	0	1	yes	-1	1.58496250072116	0.584962500721156	1	0.542481250360578
4	92000001	92250000	0	0	0	0	1	0	1	2	yes	0	0	-1	0.584962500721156	-0.103759374819711
4	92250001	92500000	1	1	0	0	2	0	0	0	yes	0	0	-1.58496250072116	0	-0.396240625180289
4	92500001	92750000	1	0	1	1	0	0	2	1	yes	-1	0	0	-0.584962500721156	-0.396240625180289
4	92750001	9.3e+07	0	1	0	0	0	1	0	1	yes	1	0	1	1	0.75
4	93000001	93250000	0	1	3	2	1	0	0	0	yes	1	-0.415037499278844	-1	0	-0.103759374819711
4	93250001	93500000	0	3	0	0	0	0	0	0	yes	2	0	0	0	0.5
4	93500001	93750000	0	3	0	0	0	0	0	1	yes	2	0	0	1	0.75
4	93750001	9.4e+07	0	1	1	0	0	0	0	0	yes	1	-1	0	0	0
4	94000001	94250000	0	0	2	0	0	0	0	1	yes	0	-1.58496250072116	0	1	-0.146240625180289
4	94250001	94500000	0	1	2	0	0	1	0	0	yes	1	-1.58496250072116	1	0	0.103759374819711
4	94500001	94750000	2	2	1	1	0	1	1	0	yes	0	0	1	-1	0
4	94750001	9.5e+07	0	1	2	2	0	0	0	2	yes	1	0	0	1.58496250072116	0.646240625180289
4	95000001	95250000	0	1	0	1	0	0	1	0	yes	1	1	0	-1	0.25
4	95250001	95500000	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
4	95500001	95750000	0	0	0	0	0	1	0	1	yes	0	0	1	1	0.5
4	95750001	9.6e+07	0	2	0	0	0	1	0	0	yes	1.58496250072116	0	1	0	0.646240625180289
4	96000001	96250000	2	0	0	2	0	1	1	0	yes	-1.58496250072116	1.58496250072116	1	-1	-1.11022302462516e-16
4	96250001	96500000	2	1	0	1	1	0	0	0	yes	-0.584962500721156	1	-1	0	-0.146240625180289
4	96500001	96750000	1	1	0	1	0	0	1	0	yes	0	1	0	-1	0
4	96750001	9.7e+07	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
4	97000001	97250000	0	1	1	0	0	0	0	0	yes	1	-1	0	0	0
4	97250001	97500000	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
4	97500001	97750000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
4	97750001	9.8e+07	0	0	0	0	0	0	0	2	yes	0	0	0	1.58496250072116	0.396240625180289
4	98000001	98250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	98250001	98500000	1	0	1	1	3	0	0	2	yes	-1	0	-2	1.58496250072116	-0.353759374819711
4	98500001	98750000	0	0	0	1	1	0	0	2	yes	0	1	-1	1.58496250072116	0.396240625180289
4	98750001	9.9e+07	1	1	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	99000001	99250000	3	0	0	0	1	1	0	0	yes	-2	0	0	0	-0.5
4	99250001	99500000	1	1	2	0	1	0	0	1	yes	0	-1.58496250072116	-1	1	-0.396240625180289
4	99500001	99750000	0	3	2	3	2	1	0	2	yes	2	0.415037499278844	-0.584962500721156	1.58496250072116	0.853759374819711
4	99750001	1e+08	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
4	100000001	100250000	1	0	0	0	2	0	0	0	yes	-1	0	-1.58496250072116	0	-0.646240625180289
4	100250001	100500000	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
4	100500001	100750000	1	0	0	1	1	0	0	1	yes	-1	1	-1	1	0
4	100750001	1.01e+08	0	2	1	1	0	3	0	1	yes	1.58496250072116	0	2	1	1.14624062518029
4	101000001	101250000	3	0	1	0	0	0	0	0	yes	-2	-1	0	0	-0.75
4	101250001	101500000	2	0	1	1	1	1	3	1	yes	-1.58496250072116	0	0	-1	-0.646240625180289
4	101500001	101750000	1	1	1	2	1	0	0	0	yes	0	0.584962500721156	-1	0	-0.103759374819711
4	101750001	1.02e+08	0	1	0	0	2	0	0	0	yes	1	0	-1.58496250072116	0	-0.146240625180289
4	102000001	102250000	2	4	1	1	3	0	1	0	yes	0.736965594166206	0	-2	-1	-0.565758601458448
4	102250001	102500000	1	0	0	1	0	1	0	1	yes	-1	1	1	1	0.5
4	102500001	102750000	0	1	1	0	0	0	0	0	yes	1	-1	0	0	0
4	102750001	1.03e+08	0	1	1	0	2	0	1	1	yes	1	-1	-1.58496250072116	0	-0.396240625180289
4	103000001	103250000	0	2	1	2	2	0	0	1	yes	1.58496250072116	0.584962500721156	-1.58496250072116	1	0.396240625180289
4	103250001	103500000	2	1	0	1	1	1	0	0	yes	-0.584962500721156	1	0	0	0.103759374819711
4	103500001	103750000	3	3	0	1	1	1	0	0	yes	0	1	0	0	0.25
4	103750001	1.04e+08	0	0	0	0	0	1	0	2	yes	0	0	1	1.58496250072116	0.646240625180289
4	104000001	104250000	0	1	0	1	0	0	1	1	yes	1	1	0	0	0.5
4	104250001	104500000	0	2	0	0	1	0	0	0	yes	1.58496250072116	0	-1	0	0.146240625180289
4	104500001	104750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	104750001	1.05e+08	1	0	0	0	0	1	0	0	yes	-1	0	1	0	0
4	105000001	105250000	0	0	1	0	0	0	0	1	yes	0	-1	0	1	0
4	105250001	105500000	2	1	0	0	0	0	0	0	yes	-0.584962500721156	0	0	0	-0.146240625180289
4	105500001	105750000	1	1	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	105750001	1.06e+08	5	4	0	0	0	0	0	1	yes	-0.263034405833794	0	0	1	0.184241398541552
4	106000001	106250000	1	2	2	0	1	0	0	0	yes	0.584962500721156	-1.58496250072116	-1	0	-0.5
4	106250001	106500000	0	1	0	1	0	0	0	1	yes	1	1	0	1	0.75
4	106500001	106750000	1	3	2	0	0	0	0	0	yes	1	-1.58496250072116	0	0	-0.146240625180289
4	106750001	1.07e+08	2	1	2	0	2	0	1	1	yes	-0.584962500721156	-1.58496250072116	-1.58496250072116	0	-0.938721875540867
4	107000001	107250000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
4	107250001	107500000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
4	107500001	107750000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	107750001	1.08e+08	1	1	1	0	0	0	0	1	yes	0	-1	0	1	0
4	108000001	108250000	0	1	0	0	0	0	1	0	yes	1	0	0	-1	0
4	108250001	108500000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	108500001	108750000	0	4	0	0	0	0	0	1	yes	2.32192809488736	0	0	1	0.83048202372184
4	108750001	1.09e+08	1	1	1	1	1	0	1	1	yes	0	0	-1	0	-0.25
4	109000001	109250000	1	0	0	0	2	1	0	3	yes	-1	0	-0.584962500721156	2	0.103759374819711
4	109250001	109500000	1	1	3	3	0	0	1	0	yes	0	0	0	-1	-0.25
4	109500001	109750000	1	2	1	2	0	3	0	2	yes	0.584962500721156	0.584962500721156	2	1.58496250072116	1.18872187554087
4	109750001	1.1e+08	1	1	0	0	0	0	1	1	yes	0	0	0	0	0
4	110000001	110250000	2	1	1	1	1	0	0	0	yes	-0.584962500721156	0	-1	0	-0.396240625180289
4	110250001	110500000	2	1	0	0	1	1	0	0	yes	-0.584962500721156	0	0	0	-0.146240625180289
4	110500001	110750000	1	1	0	1	0	1	0	2	yes	0	1	1	1.58496250072116	0.896240625180289
4	110750001	1.11e+08	2	5	1	0	3	1	0	1	yes	1	-1	-1	1	0
4	111000001	111250000	1	2	0	1	0	0	0	2	yes	0.584962500721156	1	0	1.58496250072116	0.792481250360578
4	111250001	111500000	1	3	0	2	1	0	0	1	yes	1	1.58496250072116	-1	1	0.646240625180289
4	111500001	111750000	1	1	0	1	0	1	2	0	yes	0	1	1	-1.58496250072116	0.103759374819711
4	111750001	1.12e+08	1	1	0	0	1	0	1	1	yes	0	0	-1	0	-0.25
4	112000001	112250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
4	112250001	112500000	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
4	112500001	112750000	0	2	0	1	0	0	0	0	yes	1.58496250072116	1	0	0	0.646240625180289
4	112750001	1.13e+08	0	0	2	0	0	1	0	0	yes	0	-1.58496250072116	1	0	-0.146240625180289
4	113000001	113250000	1	2	0	0	0	1	0	0	yes	0.584962500721156	0	1	0	0.396240625180289
4	113250001	113500000	4	2	2	3	1	0	0	1	yes	-0.736965594166206	0.415037499278844	-1	1	-0.0804820237218406
4	113500001	113750000	0	1	0	1	2	0	0	0	yes	1	1	-1.58496250072116	0	0.103759374819711
4	113750001	1.14e+08	2	1	1	0	0	0	0	0	yes	-0.584962500721156	-1	0	0	-0.396240625180289
4	114000001	114250000	0	1	3	1	0	3	0	2	yes	1	-1	2	1.58496250072116	0.896240625180289
4	114250001	114500000	1	5	0	0	0	1	0	0	yes	1.58496250072116	0	1	0	0.646240625180289
4	114500001	114750000	2	3	1	1	3	0	0	0	yes	0.415037499278844	0	-2	0	-0.396240625180289
4	114750001	1.15e+08	0	1	3	1	0	0	0	0	yes	1	-1	0	0	0
4	115000001	115250000	0	2	0	1	0	0	0	0	yes	1.58496250072116	1	0	0	0.646240625180289
4	115250001	115500000	0	1	0	0	1	0	0	0	yes	1	0	-1	0	0
4	115500001	115750000	0	2	1	1	1	2	2	0	yes	1.58496250072116	0	0.584962500721156	-1.58496250072116	0.146240625180289
4	115750001	1.16e+08	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
4	116000001	116250000	0	0	0	1	0	0	0	2	yes	0	1	0	1.58496250072116	0.646240625180289
4	116250001	116500000	0	1	0	0	1	0	0	0	yes	1	0	-1	0	0
4	116500001	116750000	0	1	0	2	0	0	0	0	yes	1	1.58496250072116	0	0	0.646240625180289
4	116750001	1.17e+08	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
4	117000001	117250000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
4	117250001	117500000	0	1	0	0	1	0	0	0	yes	1	0	-1	0	0
4	117500001	117750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	117750001	1.18e+08	0	3	1	0	1	1	0	0	yes	2	-1	0	0	0.25
4	118000001	118250000	0	1	0	0	0	0	2	0	yes	1	0	0	-1.58496250072116	-0.146240625180289
4	118250001	118500000	1	0	1	0	0	1	0	0	yes	-1	-1	1	0	-0.25
4	118500001	118750000	1	0	1	0	0	0	2	0	yes	-1	-1	0	-1.58496250072116	-0.896240625180289
4	118750001	1.19e+08	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
4	119000001	119250000	2	0	1	0	1	1	2	2	yes	-1.58496250072116	-1	0	0	-0.646240625180289
4	119250001	119500000	1	1	1	0	0	1	2	0	yes	0	-1	1	-1.58496250072116	-0.396240625180289
4	119500001	119750000	0	0	0	0	3	0	1	0	yes	0	0	-2	-1	-0.75
4	119750001	1.2e+08	1	2	0	1	1	0	1	3	yes	0.584962500721156	1	-1	1	0.396240625180289
4	120000001	120250000	2	3	1	0	0	0	1	0	yes	0.415037499278844	-1	0	-1	-0.396240625180289
4	120250001	120500000	1	0	2	0	1	3	1	0	yes	-1	-1.58496250072116	1	-1	-0.646240625180289
4	120500001	120750000	1	1	0	1	0	1	0	0	yes	0	1	1	0	0.5
4	120750001	1.21e+08	1	2	0	0	0	2	0	1	yes	0.584962500721156	0	1.58496250072116	1	0.792481250360578
4	121000001	121250000	0	0	2	0	3	2	0	1	yes	0	-1.58496250072116	-0.415037499278844	1	-0.25
4	121250001	121500000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
4	121500001	121750000	1	0	2	0	1	0	0	2	yes	-1	-1.58496250072116	-1	1.58496250072116	-0.5
4	121750001	1.22e+08	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
4	122000001	122250000	0	3	0	1	1	0	0	0	yes	2	1	-1	0	0.5
4	122250001	122500000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
4	122500001	122750000	2	6	0	3	1	0	1	0	yes	1.22239242133645	2	-1	-1	0.305598105334112
4	122750001	1.23e+08	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
4	123000001	123250000	0	2	0	0	0	0	0	0	yes	1.58496250072116	0	0	0	0.396240625180289
4	123250001	123500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	123500001	123750000	1	1	0	1	0	0	0	1	yes	0	1	0	1	0.5
4	123750001	1.24e+08	2	0	0	2	0	0	1	1	yes	-1.58496250072116	1.58496250072116	0	0	-8.32667268468867e-17
4	124000001	124250000	0	0	0	0	1	0	0	1	yes	0	0	-1	1	0
4	124250001	124500000	1	1	3	1	0	1	0	0	yes	0	-1	1	0	0
4	124500001	124750000	0	1	1	1	0	0	1	0	yes	1	0	0	-1	0
4	124750001	1.25e+08	0	0	2	1	1	0	0	1	yes	0	-0.584962500721156	-1	1	-0.146240625180289
4	125000001	125250000	0	2	1	0	1	0	0	0	yes	1.58496250072116	-1	-1	0	-0.103759374819711
4	125250001	125500000	0	0	0	1	0	1	1	0	yes	0	1	1	-1	0.25
4	125500001	125750000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
4	125750001	1.26e+08	1	0	0	0	2	2	0	0	yes	-1	0	0	0	-0.25
4	126000001	126250000	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
4	126250001	126500000	0	0	1	1	1	0	0	0	yes	0	0	-1	0	-0.25
4	126500001	126750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
4	126750001	1.27e+08	0	0	1	0	1	0	0	1	yes	0	-1	-1	1	-0.25
4	127000001	127250000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
4	127250001	127500000	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
4	127500001	127750000	0	1	0	0	0	0	0	1	yes	1	0	0	1	0.5
4	127750001	1.28e+08	1	1	1	0	1	0	0	0	yes	0	-1	-1	0	-0.5
4	128000001	128250000	1	1	1	1	0	0	1	0	yes	0	0	0	-1	-0.25
4	128250001	128500000	1	2	1	1	0	0	0	0	yes	0.584962500721156	0	0	0	0.146240625180289
4	128500001	128750000	2	4	2	0	0	0	0	1	yes	0.736965594166206	-1.58496250072116	0	1	0.0380007733612625
4	128750001	1.29e+08	1	2	1	1	1	2	0	2	yes	0.584962500721156	0	0.584962500721156	1.58496250072116	0.688721875540867
4	129000001	129250000	2	3	0	1	1	0	1	0	yes	0.415037499278844	1	-1	-1	-0.146240625180289
4	129250001	129500000	3	1	0	0	0	1	0	1	yes	-1	0	1	1	0.25
4	129500001	129750000	0	3	1	1	0	1	1	0	yes	2	0	1	-1	0.5
4	129750001	1.3e+08	4	0	0	1	2	0	0	0	yes	-2.32192809488736	1	-1.58496250072116	0	-0.72672264890213
4	130000001	130250000	1	1	2	1	0	1	0	3	yes	0	-0.584962500721156	1	2	0.603759374819711
4	130250001	130500000	1	3	0	0	1	0	0	0	yes	1	0	-1	0	0
4	130500001	130750000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
4	130750001	1.31e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
